ph,temperature,turbidity,tds,Potability,timestamp,sensor_id
5.87,20.67,0.08,705.83,0,2026-05-01T03:30:46.011100,SENSOR_002
9.29,22.83,11.25,409.27,0,2026-05-01T03:31:46.011100,SENSOR_005
9.12,30.26,13.23,347.4,0,2026-05-01T03:32:46.011100,SENSOR_004
6.47,33.78,5.25,529.84,0,2026-05-01T03:33:46.011100,SENSOR_001
6.23,30.41,13.88,246.26,0,2026-05-01T03:34:46.011100,SENSOR_004
9.14,29.52,6.75,707.83,0,2026-05-01T03:35:46.011100,SENSOR_002
9.01,29.08,0.79,230.02,0,2026-05-01T03:36:46.011100,SENSOR_005
9.23,30.76,0.78,212.87,0,2026-05-01T03:37:46.011100,SENSOR_001
7.63,30.66,0.29,679.52,0,2026-05-01T03:38:46.011100,SENSOR_002
9.03,30.94,3.47,690.52,0,2026-05-01T03:39:46.011100,SENSOR_004
8.05,28.1,3.27,455.43,1,2026-05-01T03:40:46.011100,SENSOR_004
9.37,34.29,5.47,707.6,0,2026-05-01T03:41:46.011100,SENSOR_001
6.28,26.76,0.26,331.73,0,2026-05-01T03:42:46.011100,SENSOR_001
6.52,24.82,14.0,298.24,0,2026-05-01T03:43:46.011100,SENSOR_005
7.43,33.32,1.22,488.8,1,2026-05-01T03:44:46.011100,SENSOR_001
6.74,31.41,7.45,644.68,0,2026-05-01T03:45:46.011100,SENSOR_005
8.45,31.36,14.78,626.9,0,2026-05-01T03:46:46.011100,SENSOR_001
6.51,31.58,14.45,767.98,0,2026-05-01T03:47:46.011100,SENSOR_003
6.87,20.2,1.22,313.14,1,2026-05-01T03:48:46.011100,SENSOR_004
8.72,23.04,5.19,380.26,0,2026-05-01T03:49:46.011100,SENSOR_005
7.63,30.03,8.27,564.03,0,2026-05-01T03:50:46.011100,SENSOR_003
7.66,24.31,10.04,101.97,0,2026-05-01T03:51:46.011100,SENSOR_002
7.22,27.25,3.17,536.22,0,2026-05-01T03:52:46.011100,SENSOR_003
6.41,22.49,2.3,560.25,0,2026-05-01T03:53:46.011100,SENSOR_003
6.33,31.38,12.5,550.2,0,2026-05-01T03:54:46.011100,SENSOR_002
8.38,31.39,10.65,248.96,0,2026-05-01T03:55:46.011100,SENSOR_003
5.96,26.23,12.17,511.01,1,2026-05-01T03:56:46.011100,SENSOR_004
7.27,31.36,14.75,504.4,0,2026-05-01T03:57:46.011100,SENSOR_002
7.58,32.27,0.91,499.14,1,2026-05-01T03:58:46.011100,SENSOR_004
9.21,22.22,11.02,592.58,0,2026-05-01T03:59:46.011100,SENSOR_002
6.94,24.88,2.74,556.69,0,2026-05-01T04:00:46.011100,SENSOR_004
7.54,30.3,10.11,497.02,0,2026-05-01T04:01:46.011100,SENSOR_003
8.1,23.94,13.63,731.98,0,2026-05-01T04:02:46.011100,SENSOR_001
9.05,26.25,10.26,282.68,0,2026-05-01T04:03:46.011100,SENSOR_002
6.13,22.29,4.31,206.29,0,2026-05-01T04:04:46.011100,SENSOR_001
7.12,31.43,9.31,445.95,0,2026-05-01T04:05:46.011100,SENSOR_004
8.05,21.92,4.16,593.75,0,2026-05-01T04:06:46.011100,SENSOR_001
8.88,31.65,11.18,179.69,0,2026-05-01T04:07:46.011100,SENSOR_005
7.41,23.62,9.42,563.8,0,2026-05-01T04:08:46.011100,SENSOR_002
8.45,29.96,10.31,498.83,0,2026-05-01T04:09:46.011100,SENSOR_003
7.96,21.81,6.57,203.83,0,2026-05-01T04:10:46.011100,SENSOR_001
6.94,32.44,11.48,126.66,0,2026-05-01T04:11:46.011100,SENSOR_001
7.57,24.75,3.04,767.39,0,2026-05-01T04:12:46.011100,SENSOR_002
8.24,21.92,4.51,794.06,0,2026-05-01T04:13:46.011100,SENSOR_002
9.46,29.02,13.09,129.59,0,2026-05-01T04:14:46.011100,SENSOR_001
6.41,26.7,14.63,631.89,0,2026-05-01T04:15:46.011100,SENSOR_004
5.82,25.51,12.68,537.33,0,2026-05-01T04:16:46.011100,SENSOR_005
9.0,22.88,4.29,363.71,0,2026-05-01T04:17:46.011100,SENSOR_003
7.38,33.64,14.77,595.16,0,2026-05-01T04:18:46.011100,SENSOR_002
8.02,30.91,2.15,296.42,0,2026-05-01T04:19:46.011100,SENSOR_003
6.45,24.91,0.24,533.58,0,2026-05-01T04:20:46.011100,SENSOR_004
6.21,22.66,11.78,226.13,0,2026-05-01T04:21:46.011100,SENSOR_005
6.72,25.12,10.01,283.55,0,2026-05-01T04:22:46.011100,SENSOR_003
8.37,22.48,1.76,252.0,1,2026-05-01T04:23:46.011100,SENSOR_003
6.62,20.91,5.45,388.77,0,2026-05-01T04:24:46.011100,SENSOR_004
5.85,24.94,6.75,316.68,0,2026-05-01T04:25:46.011100,SENSOR_001
9.09,30.46,3.63,776.94,0,2026-05-01T04:26:46.011100,SENSOR_003
7.59,30.21,10.6,779.37,0,2026-05-01T04:27:46.011100,SENSOR_001
5.9,31.7,9.48,698.02,0,2026-05-01T04:28:46.011100,SENSOR_004
8.54,28.87,9.66,799.32,0,2026-05-01T04:29:46.011100,SENSOR_005
8.93,24.15,4.57,429.52,0,2026-05-01T04:30:46.011100,SENSOR_001
7.03,31.44,5.64,310.65,0,2026-05-01T04:31:46.011100,SENSOR_004
6.21,22.65,5.79,486.09,0,2026-05-01T04:32:46.011100,SENSOR_005
9.11,23.73,7.16,653.65,0,2026-05-01T04:33:46.011100,SENSOR_002
8.58,24.24,12.95,721.31,0,2026-05-01T04:34:46.011100,SENSOR_003
5.59,25.7,8.87,474.34,0,2026-05-01T04:35:46.011100,SENSOR_001
9.27,31.84,6.4,537.17,0,2026-05-01T04:36:46.011100,SENSOR_004
5.89,31.78,11.83,411.14,0,2026-05-01T04:37:46.011100,SENSOR_001
7.31,33.99,14.73,489.18,0,2026-05-01T04:38:46.011100,SENSOR_002
6.23,29.11,2.11,210.14,0,2026-05-01T04:39:46.011100,SENSOR_001
7.01,26.75,7.62,383.86,0,2026-05-01T04:40:46.011100,SENSOR_001
7.67,29.84,13.28,524.09,0,2026-05-01T04:41:46.011100,SENSOR_005
8.03,30.23,13.66,709.5,0,2026-05-01T04:42:46.011100,SENSOR_005
5.94,20.8,3.08,228.22,0,2026-05-01T04:43:46.011100,SENSOR_001
6.09,26.64,2.63,354.4,0,2026-05-01T04:44:46.011100,SENSOR_004
8.55,30.95,12.15,656.39,0,2026-05-01T04:45:46.011100,SENSOR_001
5.65,26.13,6.14,207.36,0,2026-05-01T04:46:46.011100,SENSOR_004
6.08,34.19,1.48,365.48,0,2026-05-01T04:47:46.011100,SENSOR_005
7.94,21.28,5.77,551.95,0,2026-05-01T04:48:46.011100,SENSOR_004
8.64,32.05,3.75,626.48,0,2026-05-01T04:49:46.011100,SENSOR_005
7.54,22.75,12.9,259.74,0,2026-05-01T04:50:46.011100,SENSOR_001
9.0,33.03,12.57,338.16,0,2026-05-01T04:51:46.011100,SENSOR_004
8.76,24.99,1.02,742.51,0,2026-05-01T04:52:46.011100,SENSOR_002
7.05,30.98,10.26,577.6,0,2026-05-01T04:53:46.011100,SENSOR_004
7.76,33.26,8.93,351.13,0,2026-05-01T04:54:46.011100,SENSOR_004
7.93,29.02,2.28,584.49,0,2026-05-01T04:55:46.011100,SENSOR_004
6.58,29.48,11.16,475.27,1,2026-05-01T04:56:46.011100,SENSOR_003
7.13,25.81,13.53,760.42,0,2026-05-01T04:57:46.011100,SENSOR_003
8.21,29.89,9.4,777.35,0,2026-05-01T04:58:46.011100,SENSOR_001
6.58,29.54,8.36,501.17,0,2026-05-01T04:59:46.011100,SENSOR_004
6.14,30.2,10.07,543.74,0,2026-05-01T05:00:46.011100,SENSOR_005
9.17,29.87,6.1,206.36,0,2026-05-01T05:01:46.011100,SENSOR_001
7.61,28.03,7.78,193.1,0,2026-05-01T05:02:46.011100,SENSOR_003
5.76,31.8,6.4,385.0,0,2026-05-01T05:03:46.011100,SENSOR_003
8.45,23.08,8.06,559.37,0,2026-05-01T05:04:46.011100,SENSOR_003
5.99,28.28,14.63,438.1,0,2026-05-01T05:05:46.011100,SENSOR_005
8.69,27.45,0.67,545.04,0,2026-05-01T05:06:46.011100,SENSOR_004
5.85,23.57,7.78,494.16,0,2026-05-01T05:07:46.011100,SENSOR_004
6.19,31.43,2.74,490.27,0,2026-05-01T05:08:46.011100,SENSOR_005
8.01,25.97,7.26,155.84,0,2026-05-01T05:09:46.011100,SENSOR_002
7.5,20.81,2.74,353.59,1,2026-05-01T05:10:46.011100,SENSOR_004
8.68,22.52,3.88,761.88,0,2026-05-01T05:11:46.011100,SENSOR_005
6.3,25.87,1.87,438.97,0,2026-05-01T05:12:46.011100,SENSOR_002
8.64,23.61,7.97,231.06,0,2026-05-01T05:13:46.011100,SENSOR_004
6.56,25.6,2.23,186.05,1,2026-05-01T05:14:46.011100,SENSOR_004
7.54,22.9,10.21,199.04,0,2026-05-01T05:15:46.011100,SENSOR_002
5.84,34.2,5.56,542.11,0,2026-05-01T05:16:46.011100,SENSOR_004
6.78,27.66,14.56,739.86,0,2026-05-01T05:17:46.011100,SENSOR_003
7.95,34.71,12.8,171.09,0,2026-05-01T05:18:46.011100,SENSOR_001
6.57,34.99,10.13,346.78,0,2026-05-01T05:19:46.011100,SENSOR_004
7.33,34.06,5.41,298.47,0,2026-05-01T05:20:46.011100,SENSOR_003
5.63,25.48,4.92,697.57,0,2026-05-01T05:21:46.011100,SENSOR_002
7.6,23.08,14.25,560.27,0,2026-05-01T05:22:46.011100,SENSOR_003
8.29,23.67,14.79,510.71,0,2026-05-01T05:23:46.011100,SENSOR_004
8.38,34.76,13.68,691.1,0,2026-05-01T05:24:46.011100,SENSOR_002
9.1,24.13,2.1,742.63,0,2026-05-01T05:25:46.011100,SENSOR_005
6.97,30.74,12.11,545.53,0,2026-05-01T05:26:46.011100,SENSOR_002
6.91,24.1,9.44,491.71,0,2026-05-01T05:27:46.011100,SENSOR_003
5.71,20.93,11.79,293.63,0,2026-05-01T05:28:46.011100,SENSOR_001
5.7,31.53,9.24,676.13,0,2026-05-01T05:29:46.011100,SENSOR_003
6.64,21.75,2.19,126.79,1,2026-05-01T05:30:46.011100,SENSOR_002
7.46,32.81,4.1,717.63,0,2026-05-01T05:31:46.011100,SENSOR_002
8.03,20.48,1.23,718.52,0,2026-05-01T05:32:46.011100,SENSOR_004
6.87,23.59,5.11,547.59,0,2026-05-01T05:33:46.011100,SENSOR_002
7.99,27.53,1.13,232.97,1,2026-05-01T05:34:46.011100,SENSOR_003
8.32,33.05,10.34,429.97,0,2026-05-01T05:35:46.011100,SENSOR_003
7.34,29.9,1.95,145.69,1,2026-05-01T05:36:46.011100,SENSOR_001
8.28,31.37,13.46,300.85,0,2026-05-01T05:37:46.011100,SENSOR_001
6.02,28.54,9.6,389.24,1,2026-05-01T05:38:46.011100,SENSOR_001
7.52,28.04,0.76,621.86,0,2026-05-01T05:39:46.011100,SENSOR_001
6.23,30.2,11.28,746.69,0,2026-05-01T05:40:46.011100,SENSOR_001
6.52,23.0,5.84,744.26,0,2026-05-01T05:41:46.011100,SENSOR_005
7.7,34.33,9.83,773.58,0,2026-05-01T05:42:46.011100,SENSOR_003
5.58,33.0,5.85,245.36,0,2026-05-01T05:43:46.011100,SENSOR_004
6.4,32.18,4.27,437.24,0,2026-05-01T05:44:46.011100,SENSOR_004
9.49,33.58,1.71,312.0,0,2026-05-01T05:45:46.011100,SENSOR_002
7.92,32.13,8.67,205.61,0,2026-05-01T05:46:46.011100,SENSOR_003
8.77,24.46,0.45,433.29,0,2026-05-01T05:47:46.011100,SENSOR_003
8.0,32.58,12.07,667.42,0,2026-05-01T05:48:46.011100,SENSOR_003
5.91,30.75,1.07,752.46,0,2026-05-01T05:49:46.011100,SENSOR_001
6.24,20.52,11.21,441.33,0,2026-05-01T05:50:46.011100,SENSOR_002
8.66,28.79,14.93,783.27,0,2026-05-01T05:51:46.011100,SENSOR_003
5.56,34.55,1.36,358.89,1,2026-05-01T05:52:46.011100,SENSOR_003
9.13,27.27,13.64,310.74,0,2026-05-01T05:53:46.011100,SENSOR_001
6.28,21.2,2.26,259.47,0,2026-05-01T05:54:46.011100,SENSOR_001
7.1,28.24,9.58,179.49,0,2026-05-01T05:55:46.011100,SENSOR_005
6.79,30.04,13.26,336.93,0,2026-05-01T05:56:46.011100,SENSOR_001
5.93,20.26,4.33,412.22,0,2026-05-01T05:57:46.011100,SENSOR_002
6.15,25.44,12.23,649.65,0,2026-05-01T05:58:46.011100,SENSOR_002
6.05,33.02,2.12,662.72,0,2026-05-01T05:59:46.011100,SENSOR_002
8.49,34.63,13.94,459.53,0,2026-05-01T06:00:46.011100,SENSOR_002
9.5,21.59,1.84,534.15,0,2026-05-01T06:01:46.011100,SENSOR_003
8.3,23.11,2.1,756.12,0,2026-05-01T06:02:46.011100,SENSOR_005
7.08,33.45,3.48,219.05,0,2026-05-01T06:03:46.011100,SENSOR_005
6.77,27.87,7.13,680.4,0,2026-05-01T06:04:46.011100,SENSOR_004
7.07,22.38,7.82,626.81,0,2026-05-01T06:05:46.011100,SENSOR_004
6.84,24.08,11.92,567.68,0,2026-05-01T06:06:46.011100,SENSOR_003
7.0,21.24,6.23,520.23,0,2026-05-01T06:07:46.011100,SENSOR_004
5.53,23.02,3.68,395.52,0,2026-05-01T06:08:46.011100,SENSOR_004
7.97,20.89,5.92,597.06,0,2026-05-01T06:09:46.011100,SENSOR_003
6.9,22.01,2.02,308.92,1,2026-05-01T06:10:46.011100,SENSOR_004
7.5,33.78,3.04,498.59,1,2026-05-01T06:11:46.011100,SENSOR_004
9.48,25.19,9.91,191.57,0,2026-05-01T06:12:46.011100,SENSOR_002
7.75,24.73,9.2,681.68,0,2026-05-01T06:13:46.011100,SENSOR_004
6.0,25.81,7.42,614.26,0,2026-05-01T06:14:46.011100,SENSOR_004
9.21,26.36,4.33,134.41,0,2026-05-01T06:15:46.011100,SENSOR_002
8.32,28.9,6.81,362.26,0,2026-05-01T06:16:46.011100,SENSOR_004
6.18,21.01,12.17,543.59,0,2026-05-01T06:17:46.011100,SENSOR_002
7.31,30.1,12.02,245.19,0,2026-05-01T06:18:46.011100,SENSOR_003
6.72,29.27,10.82,446.23,0,2026-05-01T06:19:46.011100,SENSOR_002
8.44,31.36,12.01,146.89,0,2026-05-01T06:20:46.011100,SENSOR_002
6.21,20.98,12.63,335.94,0,2026-05-01T06:21:46.011100,SENSOR_002
6.44,28.45,2.71,352.56,0,2026-05-01T06:22:46.011100,SENSOR_002
8.83,33.48,1.89,696.51,0,2026-05-01T06:23:46.011100,SENSOR_005
8.86,34.65,3.31,263.78,0,2026-05-01T06:24:46.011100,SENSOR_001
6.64,23.9,0.53,578.39,0,2026-05-01T06:25:46.011100,SENSOR_004
9.15,27.8,5.39,262.36,0,2026-05-01T06:26:46.011100,SENSOR_001
7.27,27.86,5.97,190.01,0,2026-05-01T06:27:46.011100,SENSOR_002
8.13,32.37,4.37,724.07,0,2026-05-01T06:28:46.011100,SENSOR_002
6.58,26.07,6.69,107.13,0,2026-05-01T06:29:46.011100,SENSOR_002
7.75,32.25,7.04,452.36,0,2026-05-01T06:30:46.011100,SENSOR_004
6.31,30.19,12.41,136.92,0,2026-05-01T06:31:46.011100,SENSOR_002
8.44,29.34,9.55,290.48,0,2026-05-01T06:32:46.011100,SENSOR_002
7.32,20.22,0.15,727.53,0,2026-05-01T06:33:46.011100,SENSOR_004
5.87,24.57,1.13,708.31,0,2026-05-01T06:34:46.011100,SENSOR_003
9.15,27.4,11.86,674.08,0,2026-05-01T06:35:46.011100,SENSOR_001
8.79,28.34,1.84,602.0,0,2026-05-01T06:36:46.011100,SENSOR_002
7.53,30.16,3.74,753.9,1,2026-05-01T06:37:46.011100,SENSOR_005
7.89,21.08,8.17,227.92,0,2026-05-01T06:38:46.011100,SENSOR_005
6.3,30.66,6.2,342.86,1,2026-05-01T06:39:46.011100,SENSOR_002
8.17,26.01,1.63,342.76,1,2026-05-01T06:40:46.011100,SENSOR_004
7.85,30.98,8.33,363.56,0,2026-05-01T06:41:46.011100,SENSOR_003
7.72,32.64,1.07,695.0,0,2026-05-01T06:42:46.011100,SENSOR_004
8.31,30.87,8.35,464.69,0,2026-05-01T06:43:46.011100,SENSOR_001
7.36,25.19,11.74,768.07,0,2026-05-01T06:44:46.011100,SENSOR_005
7.89,22.52,7.59,535.71,0,2026-05-01T06:45:46.011100,SENSOR_003
7.03,28.0,1.68,230.89,1,2026-05-01T06:46:46.011100,SENSOR_005
8.01,26.44,9.8,407.97,0,2026-05-01T06:47:46.011100,SENSOR_004
6.62,21.27,13.89,535.72,0,2026-05-01T06:48:46.011100,SENSOR_004
7.71,20.95,5.74,250.49,0,2026-05-01T06:49:46.011100,SENSOR_005
9.01,32.33,6.35,299.35,1,2026-05-01T06:50:46.011100,SENSOR_005
9.42,34.73,6.33,203.75,0,2026-05-01T06:51:46.011100,SENSOR_005
7.52,34.81,0.37,230.73,1,2026-05-01T06:52:46.011100,SENSOR_004
9.24,24.39,3.71,766.19,0,2026-05-01T06:53:46.011100,SENSOR_003
8.23,34.36,6.28,594.78,0,2026-05-01T06:54:46.011100,SENSOR_003
6.21,28.97,14.6,251.45,0,2026-05-01T06:55:46.011100,SENSOR_002
5.85,23.7,2.8,406.43,1,2026-05-01T06:56:46.011100,SENSOR_005
6.35,22.55,11.82,647.46,0,2026-05-01T06:57:46.011100,SENSOR_002
6.61,22.75,13.81,496.96,0,2026-05-01T06:58:46.011100,SENSOR_003
9.17,33.3,2.92,215.54,0,2026-05-01T06:59:46.011100,SENSOR_003
6.69,34.92,14.03,641.69,0,2026-05-01T07:00:46.011100,SENSOR_002
8.48,24.31,11.06,631.68,0,2026-05-01T07:01:46.011100,SENSOR_005
6.8,23.77,5.21,741.68,0,2026-05-01T07:02:46.011100,SENSOR_001
8.99,22.79,1.87,162.89,0,2026-05-01T07:03:46.011100,SENSOR_002
8.2,23.11,0.12,644.85,0,2026-05-01T07:04:46.011100,SENSOR_004
6.3,32.26,1.13,432.93,0,2026-05-01T07:05:46.011100,SENSOR_004
7.34,25.2,6.89,581.97,0,2026-05-01T07:06:46.011100,SENSOR_001
6.53,34.43,8.82,177.91,1,2026-05-01T07:07:46.011100,SENSOR_004
9.12,32.68,3.5,274.63,0,2026-05-01T07:08:46.011100,SENSOR_002
6.67,32.84,0.17,221.87,1,2026-05-01T07:09:46.011100,SENSOR_004
8.6,28.75,2.86,643.7,1,2026-05-01T07:10:46.011100,SENSOR_004
5.97,26.43,8.88,542.79,0,2026-05-01T07:11:46.011100,SENSOR_001
5.9,21.49,1.0,188.42,0,2026-05-01T07:12:46.011100,SENSOR_003
5.98,20.85,5.23,665.35,0,2026-05-01T07:13:46.011100,SENSOR_003
8.33,30.09,3.61,611.84,0,2026-05-01T07:14:46.011100,SENSOR_005
8.56,24.63,7.95,395.6,0,2026-05-01T07:15:46.011100,SENSOR_001
5.89,27.14,7.19,168.24,0,2026-05-01T07:16:46.011100,SENSOR_003
6.16,25.67,6.31,462.05,0,2026-05-01T07:17:46.011100,SENSOR_003
7.13,21.78,7.04,597.52,0,2026-05-01T07:18:46.011100,SENSOR_003
5.87,28.89,7.64,414.05,0,2026-05-01T07:19:46.011100,SENSOR_002
7.93,24.38,11.8,650.37,0,2026-05-01T07:20:46.011100,SENSOR_005
6.63,29.26,11.51,175.76,0,2026-05-01T07:21:46.011100,SENSOR_004
8.82,31.95,5.86,427.8,0,2026-05-01T07:22:46.011100,SENSOR_004
7.14,23.29,3.76,438.67,1,2026-05-01T07:23:46.011100,SENSOR_003
7.16,32.98,14.68,642.08,0,2026-05-01T07:24:46.011100,SENSOR_001
5.81,26.46,3.52,338.97,0,2026-05-01T07:25:46.011100,SENSOR_004
6.99,22.31,13.11,699.17,0,2026-05-01T07:26:46.011100,SENSOR_001
6.12,26.66,12.59,530.25,0,2026-05-01T07:27:46.011100,SENSOR_004
8.27,22.73,10.55,491.74,0,2026-05-01T07:28:46.011100,SENSOR_001
6.6,28.21,13.6,452.35,0,2026-05-01T07:29:46.011100,SENSOR_004
8.32,32.79,1.29,184.8,1,2026-05-01T07:30:46.011100,SENSOR_005
7.33,24.17,12.74,345.18,0,2026-05-01T07:31:46.011100,SENSOR_003
7.48,34.06,14.93,491.48,0,2026-05-01T07:32:46.011100,SENSOR_004
8.46,32.46,10.09,686.95,0,2026-05-01T07:33:46.011100,SENSOR_005
9.35,29.5,2.83,440.39,0,2026-05-01T07:34:46.011100,SENSOR_004
6.33,26.38,12.49,610.04,0,2026-05-01T07:35:46.011100,SENSOR_005
5.8,21.68,7.58,425.85,0,2026-05-01T07:36:46.011100,SENSOR_005
8.49,21.63,8.19,325.32,0,2026-05-01T07:37:46.011100,SENSOR_004
5.88,34.6,6.38,524.62,0,2026-05-01T07:38:46.011100,SENSOR_004
5.53,31.53,7.51,756.87,0,2026-05-01T07:39:46.011100,SENSOR_001
7.48,32.56,5.31,352.59,0,2026-05-01T07:40:46.011100,SENSOR_002
8.01,28.07,0.18,319.61,1,2026-05-01T07:41:46.011100,SENSOR_004
8.24,28.44,0.65,352.31,1,2026-05-01T07:42:46.011100,SENSOR_002
8.48,27.92,3.06,731.21,0,2026-05-01T07:43:46.011100,SENSOR_003
8.27,24.69,12.51,107.64,0,2026-05-01T07:44:46.011100,SENSOR_002
8.25,22.66,5.73,715.48,0,2026-05-01T07:45:46.011100,SENSOR_001
7.88,32.18,2.42,300.28,1,2026-05-01T07:46:46.011100,SENSOR_002
8.95,33.33,1.11,720.33,0,2026-05-01T07:47:46.011100,SENSOR_002
8.38,24.31,4.77,500.37,0,2026-05-01T07:48:46.011100,SENSOR_003
8.7,28.63,1.92,249.94,0,2026-05-01T07:49:46.011100,SENSOR_002
6.78,23.33,11.14,764.88,0,2026-05-01T07:50:46.011100,SENSOR_003
5.7,20.88,0.73,420.09,0,2026-05-01T07:51:46.011100,SENSOR_003
6.48,32.29,12.12,348.2,0,2026-05-01T07:52:46.011100,SENSOR_003
8.04,32.02,11.46,458.25,0,2026-05-01T07:53:46.011100,SENSOR_002
5.51,33.26,10.28,470.08,0,2026-05-01T07:54:46.011100,SENSOR_003
8.98,21.0,10.64,262.05,0,2026-05-01T07:55:46.011100,SENSOR_005
6.06,26.91,11.15,743.52,0,2026-05-01T07:56:46.011100,SENSOR_004
8.4,22.51,4.47,497.76,1,2026-05-01T07:57:46.011100,SENSOR_004
9.14,26.99,9.15,655.98,0,2026-05-01T07:58:46.011100,SENSOR_001
6.87,28.57,1.61,707.62,0,2026-05-01T07:59:46.011100,SENSOR_004
7.47,23.27,3.29,606.66,0,2026-05-01T08:00:46.011100,SENSOR_004
8.77,30.69,7.67,330.65,0,2026-05-01T08:01:46.011100,SENSOR_003
7.09,34.31,13.96,398.46,0,2026-05-01T08:02:46.011100,SENSOR_004
6.03,24.73,10.85,168.75,0,2026-05-01T08:03:46.011100,SENSOR_005
9.21,33.72,10.77,726.9,0,2026-05-01T08:04:46.011100,SENSOR_003
6.07,26.6,3.0,728.46,0,2026-05-01T08:05:46.011100,SENSOR_002
6.74,21.0,3.91,184.15,1,2026-05-01T08:06:46.011100,SENSOR_003
8.2,27.71,3.31,170.24,1,2026-05-01T08:07:46.011100,SENSOR_003
9.36,31.01,11.92,523.88,0,2026-05-01T08:08:46.011100,SENSOR_002
7.98,23.8,9.53,399.69,0,2026-05-01T08:09:46.011100,SENSOR_001
6.69,29.39,8.22,677.07,0,2026-05-01T08:10:46.011100,SENSOR_004
6.63,24.61,5.39,614.37,0,2026-05-01T08:11:46.011100,SENSOR_005
6.18,29.41,13.17,708.57,0,2026-05-01T08:12:46.011100,SENSOR_001
8.41,24.3,6.28,529.46,0,2026-05-01T08:13:46.011100,SENSOR_003
7.69,24.98,9.16,385.93,0,2026-05-01T08:14:46.011100,SENSOR_002
7.56,23.9,7.35,102.84,0,2026-05-01T08:15:46.011100,SENSOR_004
6.41,22.88,7.45,392.44,0,2026-05-01T08:16:46.011100,SENSOR_005
6.17,23.07,11.87,604.28,0,2026-05-01T08:17:46.011100,SENSOR_004
8.78,20.53,13.41,431.28,0,2026-05-01T08:18:46.011100,SENSOR_003
9.2,20.72,10.69,666.02,0,2026-05-01T08:19:46.011100,SENSOR_003
9.23,24.75,13.25,199.97,0,2026-05-01T08:20:46.011100,SENSOR_002
6.16,26.54,9.8,689.9,0,2026-05-01T08:21:46.011100,SENSOR_001
9.24,28.74,4.68,630.0,0,2026-05-01T08:22:46.011100,SENSOR_004
6.46,28.44,9.41,656.74,0,2026-05-01T08:23:46.011100,SENSOR_004
9.15,27.66,12.26,783.26,0,2026-05-01T08:24:46.011100,SENSOR_003
8.54,23.68,2.31,772.77,1,2026-05-01T08:25:46.011100,SENSOR_002
9.4,33.57,13.53,117.58,0,2026-05-01T08:26:46.011100,SENSOR_004
9.11,22.15,11.76,795.73,0,2026-05-01T08:27:46.011100,SENSOR_003
7.55,34.06,6.04,689.84,1,2026-05-01T08:28:46.011100,SENSOR_002
7.61,30.44,9.98,714.42,0,2026-05-01T08:29:46.011100,SENSOR_005
5.57,31.56,12.78,191.82,0,2026-05-01T08:30:46.011100,SENSOR_002
6.64,33.88,10.75,185.69,0,2026-05-01T08:31:46.011100,SENSOR_003
6.38,21.18,7.43,168.62,0,2026-05-01T08:32:46.011100,SENSOR_003
6.66,27.96,0.74,688.6,0,2026-05-01T08:33:46.011100,SENSOR_003
7.35,29.55,8.44,138.96,0,2026-05-01T08:34:46.011100,SENSOR_004
6.9,20.4,10.0,565.03,0,2026-05-01T08:35:46.011100,SENSOR_002
7.14,24.58,10.62,331.97,0,2026-05-01T08:36:46.011100,SENSOR_005
6.16,32.53,12.54,476.87,0,2026-05-01T08:37:46.011100,SENSOR_001
8.31,30.2,10.74,377.06,1,2026-05-01T08:38:46.011100,SENSOR_001
8.81,34.81,7.27,596.26,0,2026-05-01T08:39:46.011100,SENSOR_003
6.03,31.57,13.88,298.92,0,2026-05-01T08:40:46.011100,SENSOR_002
9.18,21.14,6.7,259.16,0,2026-05-01T08:41:46.011100,SENSOR_004
7.56,25.53,5.75,340.54,0,2026-05-01T08:42:46.011100,SENSOR_005
6.97,25.42,6.12,752.7,0,2026-05-01T08:43:46.011100,SENSOR_002
5.96,29.1,2.41,576.67,0,2026-05-01T08:44:46.011100,SENSOR_005
8.72,28.11,8.5,704.68,0,2026-05-01T08:45:46.011100,SENSOR_001
7.68,27.3,8.03,462.07,0,2026-05-01T08:46:46.011100,SENSOR_005
7.47,21.0,8.64,573.78,0,2026-05-01T08:47:46.011100,SENSOR_002
8.85,31.86,7.17,418.06,0,2026-05-01T08:48:46.011100,SENSOR_002
6.25,31.96,6.71,153.58,0,2026-05-01T08:49:46.011100,SENSOR_002
8.14,33.29,14.18,488.82,0,2026-05-01T08:50:46.011100,SENSOR_005
7.07,26.8,7.07,137.4,0,2026-05-01T08:51:46.011100,SENSOR_003
6.16,25.25,8.7,587.35,0,2026-05-01T08:52:46.011100,SENSOR_005
7.7,23.9,10.97,109.32,0,2026-05-01T08:53:46.011100,SENSOR_001
7.04,31.27,10.21,520.73,0,2026-05-01T08:54:46.011100,SENSOR_004
8.52,26.79,2.7,433.83,0,2026-05-01T08:55:46.011100,SENSOR_003
5.81,25.61,11.88,369.56,0,2026-05-01T08:56:46.011100,SENSOR_004
8.03,23.09,10.49,305.43,0,2026-05-01T08:57:46.011100,SENSOR_002
9.29,27.56,6.74,279.7,0,2026-05-01T08:58:46.011100,SENSOR_003
6.46,26.62,14.67,766.4,0,2026-05-01T08:59:46.011100,SENSOR_001
6.03,22.91,1.75,184.03,0,2026-05-01T09:00:46.011100,SENSOR_005
7.81,26.82,10.25,484.67,0,2026-05-01T09:01:46.011100,SENSOR_003
